source,pid,context,cond,tcr_present,pep_len,toGIG,toDRG,file,to_cognate,to_other,crossed,fpocket_pos,fpocket_dist,bpocket_pos,bpocket_dist,f_seated,b_seated,register,threading,occ_cognate,occ_crossed,class_300Kext,class_370K
promising,6AM5,withTCR,L2_nterm_t1,True,10,2.695,2.827,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0444390_0.pdb,2.695,2.827,False,10.0,7.66,2.0,5.07,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.878,15.703,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0457561_0.pdb,14.878,15.703,False,1.0,9.55,8.0,5.09,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,4.576,3.813,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0724840_0.pdb,4.576,3.813,False,8.0,9.07,2.0,5.33,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.26,14.807,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0767679_0.pdb,14.26,14.807,False,2.0,5.92,10.0,6.32,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.836,15.496,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0842117_0.pdb,14.836,15.496,False,2.0,8.43,9.0,4.33,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.221,4.141,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_0914513_0.pdb,3.221,4.141,False,10.0,8.18,3.0,5.68,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,16.701,17.315,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_1555675_0.pdb,16.701,17.315,False,1.0,10.4,6.0,3.83,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.02,14.533,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_1783703_0.pdb,14.02,14.533,False,2.0,6.04,10.0,8.34,True,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,17.564,17.879,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2238719_0.pdb,17.564,17.879,False,5.0,8.38,10.0,5.46,False,True,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.113,15.623,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2312970_0.pdb,15.113,15.623,False,4.0,8.34,10.0,3.84,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.014,15.728,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2448726_0.pdb,15.014,15.728,False,1.0,6.85,9.0,3.97,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,4.84,4.02,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2467874_0.pdb,4.84,4.02,False,8.0,5.71,2.0,5.11,True,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.099,15.787,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2783591_0.pdb,15.099,15.787,False,1.0,7.92,9.0,3.51,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,6.523,6.294,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_2984075_0.pdb,6.523,6.294,False,6.0,9.65,1.0,8.33,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.129,15.672,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3130106_0.pdb,15.129,15.672,False,3.0,6.83,10.0,4.79,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,13.765,14.434,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3232756_0.pdb,13.765,14.434,False,2.0,7.34,9.0,5.24,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.976,15.675,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3254694_0.pdb,14.976,15.675,False,4.0,9.78,9.0,4.5,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,4.358,3.811,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3351425_0.pdb,4.358,3.811,False,9.0,7.5,2.0,6.68,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,8.337,7.224,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3426784_0.pdb,8.337,7.224,False,7.0,5.2,1.0,8.7,True,False,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,11.225,10.332,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3489865_0.pdb,11.225,10.332,False,6.0,8.16,1.0,9.12,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.571,3.268,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3562518_0.pdb,3.571,3.268,False,9.0,7.91,3.0,4.95,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.571,15.137,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3638614_0.pdb,14.571,15.137,False,3.0,8.33,10.0,5.82,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.273,15.874,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_3714630_0.pdb,15.273,15.874,False,3.0,8.26,9.0,5.16,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.602,16.114,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_4369648_0.pdb,15.602,16.114,False,3.0,6.89,10.0,4.45,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.783,3.336,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_4535321_0.pdb,3.783,3.336,False,9.0,7.43,3.0,5.36,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.883,3.0,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_5105561_0.pdb,3.883,3.0,False,9.0,6.96,3.0,5.13,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.339,2.62,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_5292273_0.pdb,3.339,2.62,False,9.0,7.98,2.0,5.2,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,5.154,4.325,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_5320550_0.pdb,5.154,4.325,False,8.0,6.41,2.0,5.91,True,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.629,3.156,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_5839586_0.pdb,3.629,3.156,False,9.0,4.09,3.0,4.94,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.686,16.391,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6152412_0.pdb,15.686,16.391,False,3.0,9.3,8.0,4.65,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.386,16.036,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6294689_0.pdb,15.386,16.036,False,1.0,10.41,9.0,5.36,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,2.786,2.345,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6315879_0.pdb,2.786,2.345,True,9.0,5.78,2.0,5.15,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.558,16.117,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6400745_0.pdb,15.558,16.117,False,2.0,8.19,10.0,4.42,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.592,3.0,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6450064_0.pdb,3.592,3.0,False,9.0,5.91,3.0,5.32,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,13.576,14.216,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6809158_0.pdb,13.576,14.216,False,3.0,12.0,8.0,4.96,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.862,16.381,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6868941_0.pdb,15.862,16.381,False,3.0,6.38,10.0,4.87,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.924,4.313,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6883287_0.pdb,3.924,4.313,False,10.0,5.06,3.0,4.2,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.638,2.572,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_6913124_0.pdb,3.638,2.572,False,9.0,5.57,3.0,5.91,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.728,16.197,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_7113900_0.pdb,15.728,16.197,False,3.0,7.77,10.0,5.91,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,1.993,2.679,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_7887337_0.pdb,1.993,2.679,False,10.0,4.51,2.0,5.2,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.362,14.983,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_7911331_0.pdb,14.362,14.983,False,3.0,8.57,9.0,5.31,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,4.979,4.349,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_7925818_0.pdb,4.979,4.349,False,7.0,7.96,2.0,5.34,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.585,16.163,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_8098276_0.pdb,15.585,16.163,False,2.0,6.69,9.0,4.15,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,5.414,4.556,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_8658306_0.pdb,5.414,4.556,False,8.0,6.99,2.0,5.68,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.122,14.878,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_8763368_0.pdb,14.122,14.878,False,1.0,5.88,9.0,4.99,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,13.821,14.657,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_8834645_0.pdb,13.821,14.657,False,1.0,7.98,8.0,4.58,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,13.799,14.292,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9065959_0.pdb,13.799,14.292,False,4.0,8.07,10.0,9.05,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,6.25,5.463,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9111702_0.pdb,6.25,5.463,False,8.0,6.74,1.0,4.92,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,16.229,16.719,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9124862_0.pdb,16.229,16.719,False,2.0,7.58,10.0,3.95,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.167,3.788,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9227077_0.pdb,3.167,3.788,False,10.0,7.99,3.0,5.04,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,7.874,8.485,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9237923_0.pdb,7.874,8.485,False,10.0,10.66,5.0,5.03,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,15.896,16.54,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9322142_0.pdb,15.896,16.54,False,3.0,7.78,9.0,5.38,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,6.415,6.994,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9550896_0.pdb,6.415,6.994,False,10.0,11.5,4.0,4.82,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,14.684,15.417,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9579222_0.pdb,14.684,15.417,False,1.0,9.39,8.0,4.49,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,12.97,13.736,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9590638_0.pdb,12.97,13.736,False,1.0,9.91,9.0,5.09,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L2_nterm_t1,True,10,3.775,3.174,outputs/promising/pdb/6AM5_L2_nterm_t1_wA_9863365_0.pdb,3.775,3.174,False,9.0,6.76,3.0,5.2,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.149,15.833,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_0495049_0.pdb,15.149,15.833,False,1.0,7.16,8.0,5.13,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,10.163,9.433,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_0495049_1.pdb,10.163,9.433,False,5.0,7.72,1.0,9.25,False,False,off,ambiguous,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.057,15.694,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_2463547_0.pdb,15.057,15.694,False,1.0,4.59,8.0,4.38,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.891,17.219,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_2463547_1.pdb,16.891,17.219,False,4.0,7.88,10.0,7.4,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,13.352,14.083,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_2596526_0.pdb,13.352,14.083,False,3.0,9.7,9.0,3.67,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,12.373,12.993,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_2596526_1.pdb,12.373,12.993,False,3.0,10.21,9.0,4.47,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.881,3.118,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_3456588_0.pdb,3.881,3.118,False,9.0,6.82,2.0,4.88,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.024,15.772,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_3456588_1.pdb,15.024,15.772,False,1.0,4.99,8.0,5.1,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.281,14.893,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_6591080_0.pdb,14.281,14.893,False,2.0,7.46,10.0,8.11,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.136,16.661,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_6591080_1.pdb,16.136,16.661,False,2.0,7.14,9.0,4.39,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,13.444,14.111,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_7427611_0.pdb,13.444,14.111,False,1.0,5.65,10.0,4.38,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,7.262,7.893,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_7427611_1.pdb,7.262,7.893,False,10.0,10.6,4.0,5.31,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.891,15.476,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_8097652_0.pdb,14.891,15.476,False,1.0,5.46,9.0,4.1,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.358,15.211,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_8097652_1.pdb,14.358,15.211,False,3.0,9.12,8.0,5.9,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.606,2.926,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_9892831_0.pdb,3.606,2.926,False,9.0,6.04,3.0,5.25,True,True,DRG,forward,False,True,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.019,3.038,outputs/promising/pdb/6AM5_L3_nterm_t2_w1_9892831_1.pdb,4.019,3.038,False,9.0,6.67,2.0,4.72,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.418,4.748,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0189619_0.pdb,4.418,4.748,False,9.0,7.29,4.0,5.17,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.816,3.265,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0281257_0.pdb,3.816,3.265,False,9.0,6.71,3.0,5.29,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.588,3.534,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0392854_0.pdb,3.588,3.534,False,10.0,8.52,1.0,6.79,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.095,15.711,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0498672_0.pdb,15.095,15.711,False,1.0,5.41,8.0,4.04,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.876,4.257,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0527181_0.pdb,4.876,4.257,False,8.0,9.08,2.0,5.23,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.049,3.232,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0680231_0.pdb,4.049,3.232,False,8.0,7.61,2.0,5.1,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.2,15.898,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_0700415_0.pdb,15.2,15.898,False,1.0,7.02,8.0,5.7,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.456,16.979,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_1663894_0.pdb,16.456,16.979,False,4.0,9.35,10.0,4.21,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.615,3.148,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_1718617_0.pdb,3.615,3.148,False,9.0,7.15,3.0,5.0,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,12.721,13.379,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_1772830_0.pdb,12.721,13.379,False,1.0,8.33,9.0,4.16,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.801,17.253,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_1862221_0.pdb,16.801,17.253,False,4.0,7.11,10.0,6.13,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.044,3.418,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2131016_0.pdb,3.044,3.418,False,10.0,4.55,3.0,5.35,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.338,3.7,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2223659_0.pdb,3.338,3.7,False,10.0,5.48,3.0,4.95,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.215,14.885,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2258541_0.pdb,14.215,14.885,False,1.0,6.12,9.0,4.88,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.826,2.817,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2421361_0.pdb,3.826,2.817,False,9.0,7.2,3.0,6.1,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.899,15.424,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2571428_0.pdb,14.899,15.424,False,2.0,8.34,10.0,4.88,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.794,2.811,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_2678914_0.pdb,3.794,2.811,False,9.0,7.3,3.0,6.57,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.397,16.848,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3021150_0.pdb,16.397,16.848,False,3.0,6.11,10.0,7.95,True,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.066,3.253,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3143696_0.pdb,4.066,3.253,False,9.0,6.59,2.0,5.25,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.874,16.438,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3342837_0.pdb,15.874,16.438,False,2.0,8.4,9.0,5.9,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.898,15.629,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3463701_0.pdb,14.898,15.629,False,2.0,8.58,8.0,4.63,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,17.616,17.924,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3532015_0.pdb,17.616,17.924,False,4.0,7.36,10.0,8.27,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.112,14.778,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3888681_0.pdb,14.112,14.778,False,2.0,6.33,10.0,5.27,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.133,15.835,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_3939469_0.pdb,15.133,15.835,False,1.0,6.37,9.0,4.76,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.703,15.271,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4006713_0.pdb,14.703,15.271,False,2.0,7.56,10.0,5.67,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.712,16.294,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4110652_0.pdb,15.712,16.294,False,2.0,5.78,9.0,5.13,True,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.706,3.386,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4271107_0.pdb,3.706,3.386,False,7.0,9.17,2.0,6.14,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.115,3.561,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4423735_0.pdb,3.115,3.561,False,10.0,3.82,2.0,5.12,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.245,16.708,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4428202_0.pdb,16.245,16.708,False,4.0,7.84,9.0,7.69,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.997,16.347,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4442673_0.pdb,15.997,16.347,False,4.0,8.35,10.0,8.08,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,14.315,14.879,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4862002_0.pdb,14.315,14.879,False,3.0,7.52,9.0,3.28,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.906,16.602,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4920653_0.pdb,15.906,16.602,False,2.0,6.77,8.0,5.49,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,2.434,3.386,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_4969258_0.pdb,2.434,3.386,False,10.0,5.57,2.0,4.83,True,True,GIG,forward,True,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.854,2.938,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_5592784_0.pdb,3.854,2.938,False,9.0,6.64,2.0,5.1,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,16.537,17.026,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_6015190_0.pdb,16.537,17.026,False,4.0,7.63,10.0,7.09,False,False,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,3.077,3.112,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_6049688_0.pdb,3.077,3.112,False,10.0,7.09,3.0,5.35,False,True,off,forward,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,15.743,16.424,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_6336961_0.pdb,15.743,16.424,False,3.0,7.7,8.0,5.09,False,True,off,reverse,False,False,neither,neither
promising,6AM5,withTCR,L3_nterm_t2,True,10,4.614,3.881,outputs/promising/pdb/6AM5_L3_nterm_t2_wA_6465021_0.pdb,4.614,3.881,False,8.0,8.47,2.0,5.3,False,True,off,forward,False,False,neither,neither
